1	129.027841752894	-158.962163465331
2	-131.962131232633	-33.0567787224942
3	-170.05547569075	-86.1998433123755
4	-177.243583285314	126.880834579285
5	-129.394778601771	-45.5986354808704
6	-54.8375321609334	-131.401416703301
7	-57.0958348351338	-8.83909870286868
8	66.3957657901108	178.130025582465
9	173.986920616817	-133.592076798226
10	-76.391041213732	-82.8192119967643
11	-169.682339455093	-149.46700582982
12	177.200751615681	-6.38225661175017
13	-124.741120683166	21.1087695560569
14	-85.8591632292155	166.468094298138
15	171.754074465675	17.6730305157613
16	-29.0646455716592	104.996549074835
17	-145.663066298098	-120.988598791913
18	157.854986016169	37.8456657566625
19	149.74518137551	-26.6515411965819
20	-43.7188931624088	40.4432523820034
21	29.3419930243252	137.108942772173
22	118.106120536202	18.1957125960921
23	-72.4049648090065	-14.4231906497267
24	39.7685671429651	148.036626208841
25	125.392536022932	-179.460425511313
26	-64.7029438604843	82.1503268621548
27	172.273923872953	117.426358226015
28	104.344500457224	94.8004328589655
29	-34.5458820332456	129.296345086347
30	-40.1512236206722	-157.706071090157
31	-76.5738473939467	109.302461841253
32	-58.7699394461451	142.876735487295
33	82.3930310771946	-90.1856792871684
34	79.4933623815489	56.3727157753303
35	72.1263776798353	-16.6585536881179
